"","caseid","V012","V106","V107","V130","V131","V190","V201","V212","V217","V218","V221","V244","V301","V302A","V312","V364","V384A","V384B","V384C","V384D"
"1749","2749",32,1,3,1,6,4,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1750","2750",17,2,2,1,96,5,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1751","2751",45,2,5,1,13,4,5,22,2,5,58,1,3,1,0,4,1,1,1,0
"1752","2752",48,2,5,1,1,4,0,NA,4,0,NA,0,3,0,0,4,0,1,0,0
"1753","2753",28,3,3,2,13,3,1,24,2,1,3,1,3,NA,1,1,1,1,0,0
"1754","2754",45,3,1,1,1,4,4,26,2,4,11,1,3,1,0,3,0,1,0,0
"1755","2755",19,3,2,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1756","2756",17,2,5,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1757","2757",32,3,3,1,5,4,2,25,2,2,38,1,3,NA,2,1,0,1,0,0
"1758","2758",37,3,1,1,1,4,0,NA,4,0,NA,1,3,0,0,4,0,1,1,0
"1759","2759",41,2,3,1,4,3,3,27,2,3,9,1,3,NA,1,1,0,0,0,0
"1760","2760",29,2,5,1,4,4,3,22,4,3,11,1,3,1,0,3,0,1,0,0
"1761","2761",29,2,3,1,1,3,3,16,2,3,996,1,3,NA,3,1,1,1,1,0
"1762","2762",33,2,3,1,1,3,1,23,2,1,16,1,3,NA,1,1,0,1,0,0
"1763","2763",37,2,5,1,5,3,3,20,3,3,7,1,3,NA,2,1,0,0,0,0
"1764","2764",44,3,0,1,2,3,1,38,3,1,8,1,3,0,0,4,0,1,0,0
"1765","2765",49,3,3,1,1,5,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1766","2766",16,2,2,1,1,5,0,NA,2,0,NA,1,3,0,0,3,0,0,0,0
"1767","2767",30,3,2,1,4,3,1,27,2,1,34,1,3,NA,1,1,0,0,0,0
"1768","2768",32,3,3,1,3,5,2,27,3,2,13,0,3,NA,9,2,1,1,1,0
"1769","2769",46,2,5,1,1,3,0,NA,2,0,NA,1,3,0,0,4,0,1,0,0
"1770","2770",41,1,5,1,13,3,1,28,3,1,162,1,3,0,0,4,0,0,0,0
"1771","2771",20,3,2,1,1,4,0,NA,8,0,NA,8,3,0,0,3,1,1,1,0
"1772","2772",26,3,2,1,1,4,1,24,3,1,16,1,3,NA,9,2,1,1,0,0
"1773","2773",23,3,3,1,1,4,0,NA,3,0,NA,8,3,NA,9,2,1,1,1,0
"1774","2774",43,3,3,1,1,5,0,NA,3,0,NA,1,3,0,0,4,0,0,0,0
"1775","2775",25,2,3,1,13,3,1,24,2,1,44,1,3,NA,1,1,0,0,0,0
"1776","2776",29,2,2,1,5,3,1,21,2,1,59,0,3,0,0,4,0,1,0,1
"1777","2777",18,2,4,1,5,3,0,NA,3,0,NA,0,3,0,0,3,1,1,1,0
"1778","2778",41,2,5,1,1,5,1,29,2,1,6,1,3,0,0,4,0,1,0,0
"1779","2779",35,2,5,1,1,5,1,34,2,1,996,1,3,0,0,4,0,0,0,0
"1780","2780",33,3,2,1,13,4,2,21,2,2,13,1,3,0,0,4,0,0,0,0
"1781","2781",44,2,5,1,1,4,3,33,2,3,11,1,3,NA,9,2,0,1,0,0
"1782","2782",17,2,5,1,1,5,0,NA,4,0,NA,1,3,0,0,4,0,0,0,0
"1783","2783",20,2,5,1,2,3,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1784","2784",19,3,2,1,2,3,0,NA,3,0,NA,1,3,0,0,4,0,0,0,0
"1785","2785",36,2,5,1,5,4,3,21,2,3,12,1,3,NA,9,2,0,1,0,0
"1786","2786",20,2,4,1,1,3,2,16,2,2,8,1,3,NA,1,1,1,1,0,0
"1787","2787",28,3,1,1,1,4,1,26,3,1,33,1,3,0,0,4,0,0,0,0
"1788","2788",34,2,5,1,1,2,0,NA,1,0,NA,1,3,0,0,3,0,1,0,0
"1789","2789",48,2,3,1,1,3,6,20,2,6,996,1,3,NA,9,2,0,1,0,0
"1790","2790",22,2,5,1,1,3,0,NA,2,0,NA,1,3,0,0,3,0,1,0,0
"1791","2791",24,2,2,1,1,3,2,16,3,2,12,1,3,0,0,4,0,1,0,0
"1792","2792",46,1,5,1,1,3,2,25,3,2,NA,1,3,0,0,4,0,0,0,0
"1793","2793",31,2,5,1,1,2,5,16,2,5,1,1,3,NA,6,1,0,1,0,0
"1794","2794",23,1,7,1,1,4,1,16,3,1,17,1,3,0,0,4,0,0,0,0
"1795","2795",30,2,3,1,1,2,2,17,2,2,2,1,3,NA,2,1,0,0,0,0
"1796","2796",18,2,3,1,1,2,0,NA,2,0,NA,0,3,0,0,4,0,1,0,0
"1797","2797",45,2,5,1,1,4,6,26,3,6,12,1,3,NA,9,2,0,0,0,0
"1798","2798",25,2,5,1,1,4,3,19,2,3,31,1,3,0,0,3,0,0,0,0
"1799","2799",28,3,1,1,1,3,1,27,2,1,33,1,3,NA,1,1,0,1,0,0
"1800","2800",27,3,3,1,1,5,1,27,3,1,17,1,3,0,0,4,0,0,0,0
"1801","2801",37,3,3,1,1,5,2,31,3,2,15,1,3,NA,9,2,1,1,1,0
"1802","2802",46,3,3,1,1,5,3,22,2,3,15,0,3,NA,1,1,0,1,1,0
"1803","2803",19,3,0,1,1,5,0,NA,2,0,NA,8,3,0,0,4,0,0,1,0
"1804","2804",18,2,5,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,1,0
"1805","2805",38,3,3,1,1,5,1,32,2,1,35,0,3,NA,1,1,0,1,1,0
"1806","2806",27,3,3,1,1,5,0,NA,2,0,NA,1,3,0,0,3,0,1,1,0
"1807","2807",42,2,5,2,2,4,1,24,2,1,73,0,3,0,0,4,0,0,0,0
"1808","2808",18,2,5,2,1,4,0,NA,2,0,NA,0,3,0,0,4,0,0,1,0
"1809","2809",20,2,3,1,37,2,2,17,3,2,7,0,3,NA,3,1,0,0,0,0
"1810","2810",26,2,5,1,1,3,2,23,2,2,996,0,3,1,0,4,1,1,0,0
"1811","2811",44,3,3,1,2,5,1,43,2,1,17,1,3,0,0,4,1,1,1,1
"1812","2812",20,3,3,1,3,5,0,NA,5,0,NA,0,3,0,0,4,0,0,0,1
"1813","2813",48,3,3,5,7,5,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1814","2814",41,3,0,6,1,5,4,26,3,4,10,1,3,1,0,4,1,1,0,0
"1815","2815",15,2,3,6,1,5,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1816","2816",38,2,5,1,1,3,0,NA,3,0,NA,8,3,0,0,4,0,0,0,0
"1817","2817",44,1,7,5,3,4,4,19,3,4,996,0,3,NA,1,1,1,1,0,0
"1818","2818",24,3,3,5,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1819","2819",47,2,5,1,2,5,3,19,2,3,15,1,3,NA,1,1,0,0,0,0
"1820","2820",28,3,3,1,1,5,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1821","2821",26,3,1,1,1,5,2,19,2,2,2,0,3,1,0,4,0,0,0,0
"1822","2822",39,3,3,1,1,5,4,25,5,3,16,1,3,NA,5,1,0,1,1,1
"1823","2823",17,2,5,1,1,5,0,NA,8,0,NA,8,3,0,0,3,1,1,0,0
"1824","2824",45,3,1,3,1,4,2,31,2,2,22,0,3,1,0,4,0,1,0,0
"1825","2825",41,3,1,1,1,4,1,32,3,1,NA,8,3,0,0,4,0,0,0,0
"1826","2826",46,1,4,1,1,3,8,14,2,7,996,1,3,1,0,4,1,1,1,0
"1827","2827",40,3,1,1,5,4,2,24,3,2,10,0,3,1,0,4,0,0,0,0
"1828","2828",20,3,1,1,1,5,1,17,8,1,NA,8,3,0,0,4,0,1,0,0
"1829","2829",41,3,3,1,1,4,6,23,2,6,13,1,3,NA,3,1,0,1,0,0
"1830","2830",17,2,4,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1831","2831",29,3,3,1,1,3,2,20,2,2,26,0,3,NA,2,1,0,1,1,1
"1832","2832",40,3,3,1,1,5,0,NA,3,0,NA,0,3,0,0,4,0,1,0,0
"1833","2833",46,2,5,2,1,4,7,19,3,7,6,1,3,NA,6,1,0,0,0,0
"1834","2834",27,3,1,2,1,4,0,NA,3,0,NA,1,3,0,0,4,0,1,0,0
"1835","2835",19,3,0,2,1,4,0,NA,2,0,NA,1,3,0,0,4,1,1,0,1
"1836","2836",17,2,4,2,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1837","2837",49,2,5,1,1,4,2,28,2,2,22,0,3,NA,1,1,1,1,0,0
"1838","2838",32,3,0,1,1,5,0,NA,2,0,NA,0,3,0,0,4,0,0,0,0
"1839","2839",22,2,5,1,5,5,1,18,2,1,996,1,3,1,0,4,0,1,0,0
"1840","2840",35,3,1,1,1,3,1,30,3,1,56,1,3,0,0,4,0,1,0,0
"1841","2841",33,3,3,1,1,5,0,NA,2,0,NA,1,3,0,0,4,1,1,1,1
"1842","2842",28,3,0,1,5,4,0,NA,2,0,NA,0,3,0,0,4,0,0,0,0
"1843","2843",29,3,3,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1844","2844",38,2,5,1,1,3,4,25,5,4,23,1,3,NA,3,1,0,1,0,0
"1845","2845",25,2,5,3,1,4,2,21,5,2,996,1,3,NA,1,1,1,1,0,0
"1846","2846",15,2,5,3,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1847","2847",16,0,NA,3,1,4,0,NA,8,0,NA,8,0,0,0,4,0,0,0,0
"1848","2848",39,2,5,3,1,4,2,22,5,2,NA,1,3,0,0,4,0,0,0,0
"1849","2849",23,0,NA,3,1,4,0,NA,8,0,NA,8,0,0,0,4,0,0,0,0
"1850","2850",17,2,5,1,1,5,0,NA,3,0,NA,1,3,0,0,3,0,1,0,0
"1851","2851",44,2,5,1,1,4,0,NA,3,0,NA,1,3,0,0,4,0,0,0,0
"1852","2852",37,2,5,1,1,4,2,19,5,2,3,1,3,NA,1,1,1,1,0,0
"1853","2853",20,2,5,1,1,3,1,17,2,1,16,1,3,1,0,4,0,0,0,0
"1854","2854",15,2,3,1,1,3,0,NA,8,0,NA,8,3,0,0,4,0,0,1,0
"1855","2855",39,3,3,1,1,4,2,25,5,2,11,0,3,0,0,4,0,1,0,0
"1856","2856",45,2,5,1,1,3,0,NA,8,0,NA,0,3,0,0,4,0,0,0,0
"1857","2857",42,2,5,1,1,3,1,33,5,1,NA,0,3,0,0,4,1,1,1,1
"1858","2858",36,2,5,1,1,4,2,20,5,2,130,0,3,NA,6,1,1,1,1,1
"1859","2859",29,2,5,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1860","2860",31,2,5,1,1,4,2,24,8,2,58,1,3,0,0,4,0,0,0,0
"1861","2861",37,2,5,1,1,3,1,29,1,1,NA,1,3,0,0,4,1,1,0,0
"1862","2862",32,2,5,1,13,4,1,18,2,1,9,1,3,0,0,4,0,1,0,0
"1863","2863",43,2,5,3,1,4,3,18,3,2,33,0,3,NA,7,1,0,0,0,0
"1864","2864",15,2,3,3,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1865","2865",46,3,3,1,1,5,5,20,5,5,25,0,3,0,0,4,0,1,0,0
"1866","2866",25,3,3,1,1,5,0,NA,8,0,NA,8,3,0,0,4,1,0,1,0
"1867","2867",23,3,3,1,1,5,0,NA,8,0,NA,8,3,0,0,4,1,1,0,1
"1868","2868",23,3,3,1,1,5,0,NA,5,0,NA,0,3,0,0,4,0,0,0,0
"1869","2869",49,2,5,1,1,5,4,25,2,4,5,0,3,0,0,4,0,0,0,0
"1870","2870",34,2,5,1,1,2,5,20,3,5,1,0,3,NA,6,1,0,1,0,0
"1871","2871",30,3,3,1,1,5,1,29,3,1,35,1,3,0,0,4,1,1,1,1
"1872","2872",22,3,3,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,1,1,0
"1873","2873",17,2,5,1,1,5,0,NA,3,0,NA,8,0,0,0,4,0,0,0,0
"1874","2874",15,2,2,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1875","2875",45,3,0,1,1,5,3,21,2,3,50,0,3,0,0,4,0,1,0,1
"1876","2876",34,3,2,1,1,5,3,24,2,3,12,0,3,NA,1,1,1,1,1,0
"1877","2877",27,3,3,1,3,5,0,NA,2,0,NA,1,3,0,0,3,1,1,1,0
"1878","2878",25,3,3,1,3,5,0,NA,3,0,NA,1,3,0,0,3,1,1,1,0
"1879","2879",45,3,2,1,1,5,2,32,3,2,11,0,3,NA,1,1,0,0,0,0
"1880","2880",33,2,5,1,1,4,1,26,3,1,13,1,3,0,0,4,0,1,0,0
"1881","2881",49,3,3,1,1,5,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1882","2882",22,3,3,1,1,4,0,NA,5,0,NA,0,3,0,0,4,0,1,0,0
"1883","2883",31,3,2,1,2,4,1,28,2,1,8,0,3,NA,1,1,1,1,0,0
"1884","2884",34,3,3,1,1,5,0,NA,2,0,NA,0,3,0,0,4,0,1,1,0
"1885","2885",28,3,3,1,1,5,0,NA,2,0,NA,1,3,0,0,4,1,1,1,0
"1886","2886",26,3,2,1,1,5,0,NA,2,0,NA,1,3,0,0,3,1,1,1,0
"1887","2887",17,2,5,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1888","2888",32,3,2,3,1,4,0,NA,5,0,NA,0,3,0,0,4,1,1,1,1
"1889","2889",24,2,5,3,1,4,0,NA,8,0,NA,8,0,0,0,4,0,0,0,0
"1890","2890",23,3,1,1,1,5,0,NA,3,0,NA,0,3,0,0,4,0,0,0,0
"1891","2891",19,3,0,1,1,5,0,NA,2,0,NA,0,3,0,0,4,0,0,0,0
"1892","2892",41,3,1,1,1,4,0,NA,3,0,NA,8,3,0,0,4,0,1,0,0
"1893","2893",19,3,2,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1894","2894",25,3,3,1,1,5,0,NA,5,0,NA,0,3,0,0,4,0,0,0,0
"1895","2895",32,2,5,1,1,5,1,27,2,1,9,1,3,0,0,4,0,1,0,0
"1896","2896",49,2,5,1,1,5,3,16,3,3,996,0,3,1,0,4,0,1,0,0
"1897","2897",28,3,3,1,1,5,2,20,3,2,13,0,3,1,0,4,1,1,1,1
"1898","2898",43,3,3,1,1,5,2,27,3,2,21,0,3,NA,6,1,0,1,0,1
"1899","2899",30,3,3,1,1,5,0,NA,2,0,NA,0,3,0,0,4,0,1,1,0
"1900","2900",16,2,4,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,1,0
"1901","2901",45,3,2,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1902","2902",18,3,2,1,1,5,0,NA,8,0,NA,8,0,0,0,4,0,1,0,1
"1903","2903",28,3,0,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1904","2904",34,3,2,1,1,5,1,23,3,1,1,0,3,NA,1,1,0,1,0,0
"1905","2905",25,3,3,1,37,3,0,NA,8,0,NA,8,3,1,0,3,0,1,0,0
"1906","2906",32,3,3,1,1,5,1,25,2,1,11,0,3,0,0,4,0,1,0,0
"1907","2907",22,3,3,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,1,1,1
"1908","2908",28,3,3,3,1,4,0,NA,2,0,NA,0,3,0,0,3,1,1,1,1
"1909","2909",40,3,3,1,1,5,1,26,2,1,28,0,3,NA,1,1,0,1,1,0
"1910","2910",37,3,3,3,5,4,2,25,3,2,5,1,3,1,0,4,0,1,1,0
"1911","2911",32,3,0,2,37,3,4,21,2,4,3,1,3,NA,3,1,1,1,0,0
"1912","2912",38,3,1,1,2,4,2,28,2,2,5,1,3,0,0,4,1,1,1,1
"1913","2913",41,2,5,1,1,5,5,20,2,5,3,1,3,1,0,4,1,1,0,0
"1914","2914",25,3,3,1,1,4,0,NA,3,0,NA,8,3,0,0,4,0,1,0,0
"1915","2915",22,3,1,1,1,4,0,NA,3,0,NA,8,3,0,0,4,0,1,0,0
"1916","2916",21,3,3,1,1,4,0,NA,3,0,NA,0,3,0,0,3,0,0,0,0
"1917","2917",29,3,3,1,1,4,2,22,5,2,996,0,3,NA,2,1,1,1,0,1
"1918","2918",32,3,0,1,96,4,0,NA,2,0,NA,1,3,0,0,4,1,1,0,0
"1919","2919",36,3,2,1,1,4,2,30,2,2,32,1,3,NA,9,2,0,1,1,0
"1920","2920",44,2,5,1,5,4,3,23,2,3,11,0,3,NA,3,1,1,1,0,0
"1921","2921",29,3,3,3,1,5,1,23,2,1,41,1,3,NA,1,1,0,1,1,0
"1922","2922",33,3,2,1,1,5,2,21,3,2,5,1,3,NA,5,1,0,1,0,0
"1923","2923",33,2,5,1,1,4,0,NA,3,0,NA,8,3,0,0,4,0,1,0,0
"1924","2924",19,3,1,1,1,4,0,NA,5,0,NA,0,3,0,0,4,0,1,0,0
"1925","2925",20,3,3,1,13,4,0,NA,8,0,NA,8,3,0,0,4,1,1,1,0
"1926","2926",20,3,1,96,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1927","2927",17,2,5,96,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1928","2928",37,3,1,1,1,5,2,22,2,2,21,0,3,0,0,4,0,1,0,0
"1929","2929",41,2,5,1,1,4,10,19,8,10,13,0,3,NA,3,1,1,1,1,0
"1930","2930",15,2,3,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1931","2931",33,3,2,1,1,5,4,19,2,3,16,1,3,1,0,4,0,1,0,0
"1932","2932",26,2,5,1,1,2,0,NA,3,0,NA,8,3,0,0,4,0,0,0,0
"1933","2933",19,2,5,1,1,2,0,NA,8,0,NA,8,3,0,0,3,0,1,0,0
"1934","2934",36,2,5,1,6,4,1,19,5,1,0,0,3,1,0,4,0,0,1,0
"1935","2935",17,2,4,1,6,4,0,NA,5,0,NA,8,3,0,0,4,0,0,0,0
"1936","2936",38,2,5,1,5,4,1,36,2,1,281,1,3,1,0,3,0,1,1,0
"1937","2937",48,2,5,1,1,4,8,16,3,8,996,0,3,1,0,4,0,1,0,0
"1938","2938",45,3,0,2,1,4,3,22,5,3,18,0,3,0,0,4,0,1,0,0
"1939","2939",21,3,3,2,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1940","2940",48,3,3,1,1,5,1,27,2,1,33,1,3,0,0,4,1,1,0,0
"1941","2941",21,3,3,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1942","2942",25,2,5,1,2,2,2,20,2,2,996,0,3,NA,1,1,1,1,1,1
"1943","2943",37,3,3,2,1,5,0,NA,2,0,NA,0,3,0,0,4,1,1,0,0
"1944","2944",32,3,3,1,1,5,1,30,2,1,34,0,3,0,0,3,0,1,1,0
"1945","2945",25,3,1,2,1,4,0,NA,3,0,NA,0,3,0,0,4,0,0,0,0
"1946","2946",47,3,1,1,1,5,1,34,2,1,36,1,3,0,0,4,1,1,0,0
"1947","2947",27,3,1,1,1,4,2,20,2,2,7,0,3,1,0,4,0,1,0,0
"1948","2948",27,2,5,1,1,3,2,18,3,2,6,8,3,1,0,4,0,0,0,0
"1949","2949",34,3,1,1,4,4,1,32,2,1,38,1,3,NA,9,2,1,1,0,0
"1950","2950",44,3,3,1,1,5,0,NA,5,0,NA,0,3,0,0,4,0,0,0,0
"1951","2951",27,3,3,1,1,4,1,21,3,1,3,0,3,0,0,4,0,1,0,0
"1952","2952",33,3,1,1,1,3,2,23,2,2,11,0,3,NA,1,1,1,1,0,0
"1953","2953",42,3,1,2,2,4,2,32,5,2,29,0,3,NA,9,2,0,0,0,0
"1954","2954",41,2,5,1,1,2,9,19,3,9,25,0,3,NA,6,1,0,1,0,0
"1955","2955",18,2,3,1,1,2,0,NA,3,0,NA,8,3,0,0,3,0,1,0,0
"1956","2956",21,2,3,1,1,2,1,16,3,1,NA,0,3,0,0,4,0,1,0,0
"1957","2957",45,2,5,1,2,4,2,23,5,2,9,1,3,NA,8,2,1,1,0,0
"1958","2958",22,3,3,1,2,4,0,NA,5,0,NA,8,3,0,0,4,0,0,0,0
"1959","2959",41,3,3,1,1,4,3,28,3,3,31,1,3,0,0,4,1,1,1,0
"1960","2960",42,3,3,1,5,4,3,27,3,3,9,0,3,NA,1,1,0,0,1,0
"1961","2961",43,2,5,1,1,5,2,28,3,2,20,1,3,NA,9,2,0,0,0,0
"1962","2962",32,3,1,1,1,4,1,25,5,1,17,1,3,0,0,4,1,1,0,1
"1963","2963",46,1,7,1,5,4,6,21,2,5,0,1,3,NA,6,1,0,0,0,0
"1964","2964",21,2,5,1,5,4,0,NA,2,0,NA,1,3,0,0,4,0,1,0,0
"1965","2965",17,2,5,1,5,4,0,NA,2,0,NA,8,3,0,0,4,1,1,1,0
"1966","2966",24,2,5,1,5,4,2,19,3,2,8,1,3,0,0,3,1,1,0,0
"1967","2967",46,2,5,1,96,4,5,25,3,5,10,0,3,NA,3,1,0,1,0,0
"1968","2968",21,3,3,1,1,4,0,NA,3,0,NA,0,3,0,0,4,1,1,1,0
"1969","2969",18,3,1,1,1,4,0,NA,8,0,NA,8,3,0,0,3,0,1,0,0
"1970","2970",25,2,3,1,2,4,3,17,3,3,39,1,3,1,0,4,1,1,1,1
"1971","2971",42,3,0,1,1,5,3,24,2,3,10,1,3,NA,1,1,1,1,0,1
"1972","2972",17,3,0,1,1,5,0,NA,5,0,NA,0,0,0,0,4,1,0,0,0
"1973","2973",38,2,5,1,1,3,3,26,3,3,13,0,3,1,0,4,0,0,0,0
"1974","2974",21,2,5,1,1,4,1,19,2,1,4,1,3,NA,3,1,0,0,0,0
"1975","2975",47,1,7,1,1,4,1,35,5,1,NA,0,3,0,0,4,0,0,0,0
"1976","2976",45,3,1,1,1,5,2,19,5,2,20,1,3,0,0,4,1,1,1,0
"1977","2977",29,3,3,2,3,5,1,24,2,1,12,0,3,NA,1,1,0,0,1,0
"1978","2978",33,3,3,2,4,5,0,NA,5,0,NA,0,3,0,0,4,0,0,1,0
"1979","2979",26,3,3,2,3,5,0,NA,5,0,NA,0,3,0,0,4,0,0,0,0
"1980","2980",37,3,1,1,1,4,3,19,2,3,4,0,3,1,0,3,0,0,0,0
"1981","2981",29,3,3,1,1,5,2,22,5,2,7,1,3,NA,1,1,0,1,0,0
"1982","2982",26,2,5,1,5,5,0,NA,5,0,NA,8,3,0,0,4,0,0,0,0
"1983","2983",22,3,3,1,1,5,0,NA,5,0,NA,0,3,0,0,4,0,0,1,0
"1984","2984",40,3,3,1,1,4,3,21,2,3,9,8,3,NA,1,1,0,1,0,0
"1985","2985",18,3,1,1,1,4,0,NA,3,0,NA,8,3,0,0,3,0,1,0,0
"1986","2986",25,3,3,6,1,4,0,NA,5,0,NA,0,0,0,0,4,0,0,0,0
"1987","2987",32,2,5,1,2,5,2,21,3,2,8,1,3,1,0,4,0,0,0,0
"1988","2988",47,3,0,1,1,4,5,16,3,5,7,0,3,1,0,4,0,1,0,0
"1989","2989",21,3,1,1,1,4,0,NA,3,0,NA,8,3,1,0,3,0,1,0,0
"1990","2990",33,2,5,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1991","2991",41,2,5,1,1,3,3,33,8,3,7,1,3,NA,3,1,0,0,0,0
"1992","2992",43,2,5,1,1,4,2,23,5,2,16,0,3,0,0,4,1,1,1,1
"1993","2993",20,3,3,1,1,4,0,NA,8,0,NA,8,0,0,0,4,0,0,0,0
"1994","2994",33,2,5,1,1,2,4,21,2,4,6,1,3,NA,1,1,1,1,0,1
"1995","2995",38,2,5,1,1,5,2,30,3,2,23,0,3,1,0,3,0,0,0,0
"1996","2996",31,3,0,1,37,4,2,21,3,2,46,1,3,NA,5,1,1,1,1,0
"1997","2997",40,2,2,1,2,2,4,28,5,4,31,0,3,NA,3,1,1,1,1,1
"1998","2998",44,2,3,1,3,4,4,19,5,4,7,0,3,0,0,4,0,0,0,0
"1999","2999",27,3,1,1,1,4,0,NA,8,0,NA,1,3,0,0,3,0,0,0,0
"2000","3000",32,1,3,1,1,2,5,21,3,5,4,0,3,NA,1,1,0,0,0,0
"2001","3001",29,2,5,1,1,2,0,NA,5,0,NA,0,3,0,0,3,1,1,0,0
"2002","3002",25,2,4,1,1,2,1,21,2,1,NA,0,3,0,0,3,1,1,1,1
"2003","3003",45,2,5,1,1,1,2,30,5,2,NA,0,3,0,0,4,1,0,0,0
"2004","3004",31,2,4,3,1,4,2,22,5,2,28,1,3,1,0,3,0,0,0,0
"2005","3005",33,1,7,1,1,3,5,19,3,5,30,1,3,NA,1,1,0,1,0,0
"2006","3006",40,2,3,1,1,3,3,22,5,3,33,0,3,NA,3,1,1,1,1,0
"2007","3007",17,2,5,1,1,3,0,NA,3,0,NA,0,0,0,0,4,0,1,1,0
"2008","3008",15,1,4,1,1,3,0,NA,8,0,NA,8,0,0,0,4,0,0,0,0
"2009","3009",28,2,5,1,1,4,0,NA,8,0,NA,8,3,0,0,4,1,1,1,0
"2010","3010",35,3,0,1,5,3,1,18,5,1,21,0,3,0,0,4,0,0,0,0
"2011","3011",16,2,5,1,5,3,0,NA,5,0,NA,0,3,0,0,4,0,0,0,0
"2012","3012",29,2,5,1,1,4,1,21,3,1,45,1,3,NA,9,2,0,1,0,0
"2013","3013",34,2,5,1,1,3,2,23,2,2,996,1,3,1,0,4,0,1,0,0
"2014","3014",41,3,3,3,1,5,3,21,3,3,11,0,3,NA,9,2,1,1,1,1
"2015","3015",19,3,0,3,1,5,0,NA,5,0,NA,0,3,0,0,3,0,1,1,0
"2016","3016",15,2,3,3,1,5,0,NA,5,0,NA,0,0,0,0,4,0,0,0,0
"2017","3017",46,3,3,1,1,5,2,32,3,2,11,0,3,NA,9,2,1,1,0,0
"2018","3018",28,2,5,1,1,4,0,NA,8,0,NA,8,3,1,0,3,1,0,1,0
"2019","3019",27,3,1,1,1,4,0,NA,8,0,NA,8,3,0,0,3,1,0,0,0
"2020","3020",23,3,0,1,1,4,0,NA,5,0,NA,0,3,0,0,3,0,0,0,0
"2021","3021",46,2,5,1,3,4,2,19,5,2,13,1,3,NA,1,1,0,0,0,0
"2022","3022",24,2,5,1,1,4,1,17,8,1,6,1,3,NA,1,1,0,1,0,0
"2023","3023",28,1,5,1,1,3,3,17,8,3,16,8,3,NA,9,2,1,1,0,0
"2024","3024",48,3,3,1,1,4,5,25,3,5,996,0,3,1,0,4,0,1,0,0
"2025","3025",19,3,0,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"2026","3026",18,2,5,1,1,4,0,NA,3,0,NA,0,3,0,0,3,0,1,0,0
"2027","3027",15,2,3,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"2028","3028",16,2,3,1,1,4,0,NA,2,0,NA,8,0,0,0,4,0,0,0,0
"2029","3029",25,3,0,1,1,5,0,NA,2,0,NA,1,3,0,0,3,1,1,0,0
"2030","3030",37,3,1,1,1,5,3,18,5,3,9,0,3,NA,1,1,0,0,0,0
"2031","3031",30,2,5,3,4,3,2,25,3,1,NA,0,3,NA,2,1,0,1,0,0
"2032","3032",23,2,5,3,1,3,1,18,3,1,NA,0,3,NA,1,1,0,1,0,0
"2033","3033",27,3,1,1,1,5,3,19,8,3,NA,1,3,NA,1,1,0,1,0,0
"2034","3034",31,2,3,1,3,3,4,23,2,4,10,1,3,NA,13,1,0,0,0,0
"2035","3035",36,2,5,1,13,3,1,24,2,1,17,1,3,1,0,3,0,0,0,0
"2036","3036",35,2,5,1,1,5,2,29,3,2,9,1,3,0,0,4,0,0,0,0
